label,channel,delta_entropy,theta_entropy,alpha_entropy,beta_entropy
1,Fp2-F8,0.08972986698219743,0.012939726428475903,0.011239920749950017,0.03802222336080825
1,F8-T4,0.010770174806008453,0.016506632655279133,0.013402023867400626,0.02996866132324838
1,T4-T6,0.020290167844690933,0.008763198483839196,0.003327243313765732,0.010132152368042893
1,T6-O2,0.034371603877565424,0.01761020446522332,0.0064556993747202415,0.013677609238949789
1,Fp1-F7,0.10154608483640747,0.038880493705270865,0.020413525606054774,0.047625599707448146
1,F7-T3,0.07294533119537894,0.021576842487408765,0.010177707579257737,0.02472915161498025
1,T3-T5,0.13625017225283217,0.01576692624621986,0.00515727897504174,0.019673384206584068
1,T5-O1,0.11620743256014736,0.030744802141428013,0.026607043141461447,0.039465315963350504
1,Fz-Cz,0.14307463513809812,0.0077020351540537805,0.0030985288276269753,0.01039400783879257
1,Cz-Pz,0.09234111175781502,0.017536841003578482,0.00777499374483839,0.009179088817949599
1,Fp2-F4,0.03509852398054402,0.004366929722090743,0.0022661916285459187,0.00866868011153194
1,F4-C4,0.03157587209995486,0.0021030146412453756,0.0018268111694311616,0.011342307143588725
1,C4-P4,0.05003948050917782,0.008628414269786402,0.005780582303960943,0.013595451222993774
1,P4-O2,0.05447049897633069,0.022577693553518154,0.012215303340954945,0.02456897659465397
1,Fp1-F3,0.06180498142229945,0.02898348117502031,0.0025620232929998684,0.011441297043859974
1,F3-C3,0.03712365728525972,0.012003520917724832,0.0023878312654789994,0.007850102897292578
1,C3-P3,0.21548088617986902,0.0038937724541686335,0.0024974740194859163,0.009725839519385934
1,P3-O1,0.19656650007401688,0.005314910516226899,0.01119354508839033,0.017375096450220145
1,Fp2-F8,0.007726452664877682,0.021967981041751974,0.020995779566509155,0.07781051313643138
1,F8-T4,0.10185207662856524,0.00733322937658713,0.007822314741190672,0.01644299450698497
1,T4-T6,0.049577725585896376,0.005928438337542792,0.004801135966578284,0.01341330216470582
1,T6-O2,0.03286073085029205,0.01373217976252819,0.006844243099288134,0.014583179765085785
1,Fp1-F7,0.041295696526681185,0.019585300837698973,0.013056233069588096,0.04437039748760893
1,F7-T3,0.10103810525145322,0.008351690359416802,0.00474915419467562,0.01981668359032024
1,T3-T5,0.10832213079813893,0.01179280807162419,0.00922927490919494,0.01563826682889565
1,T5-O1,0.08984151666563576,0.007458626129191851,0.01817555633412939,0.03594408422386474
1,Fz-Cz,0.03677787416424146,0.009172349919308138,0.0052298128231888,0.0074484740181967445
1,Cz-Pz,0.04165441922953892,0.0025420999197342574,0.0007432282093519353,0.004980845189270497
1,Fp2-F4,0.030522827607148584,0.003050544234156656,0.001299166566685824,0.011271027581350141
1,F4-C4,0.06042138762830111,0.01454044590950687,0.005922983762510348,0.01108840581608153
1,C4-P4,0.05375121028901676,0.005230541547482114,0.00428093708011804,0.009632425353164184
1,P4-O2,0.05322269240699139,0.028730602366515454,0.010497993457902604,0.037715104459769735
1,Fp1-F3,0.08603113763770316,0.022031025946418113,0.005770827943897237,0.014727419977588006
1,F3-C3,0.04282879438571855,0.008252825912348336,0.006777536260546589,0.011270119582840604
1,C3-P3,0.2936117275388439,0.03017467131156496,0.016495801298457027,0.011962446054613992
1,P3-O1,0.14265708820656284,0.04182646242693192,0.017280411374349068,0.014777825075661291
1,Fp2-F8,0.08087701026105809,0.02809085226954675,0.02153973220068609,0.05556298489025962
1,F8-T4,0.13380771595110125,0.018017520820200528,0.010663778461658974,0.030536197933757378
1,T4-T6,0.03384033010776173,0.0027201199992162245,0.0018932872693225942,0.01985139516357733
1,T6-O2,0.027834093198724975,0.015934056259374378,0.008770316377075798,0.022807759037498362
1,Fp1-F7,0.22138258177166248,0.037468480466363634,0.03281017746310641,0.051697860315093054
1,F7-T3,0.06963926886615884,0.017318455361747007,0.012760524060262067,0.023864747900853692
1,T3-T5,0.10989340021869491,0.035724643359024165,0.006345732691711976,0.021557706494657075
1,T5-O1,0.26246019949189764,0.07397578013267445,0.03864814946888829,0.060030255619859016
1,Fz-Cz,0.13235376962428913,0.014156945906921998,0.008159739653706978,0.0069324110798130245
1,Cz-Pz,0.090314396535294,0.00662355662716616,0.005467678363887418,0.009156778388548842
1,Fp2-F4,0.02532958497209165,0.011178174957023605,0.007576532782818856,0.030098964313323342
1,F4-C4,0.07562081105168393,0.030844569901194097,0.007565700782348793,0.028578385676948845
1,C4-P4,0.06006412507868601,0.014766404873337639,0.004568893332461016,0.01326335564172704
1,P4-O2,0.04650307351628051,0.01057985584256181,0.017910176270890643,0.12555071198139955
1,Fp1-F3,0.11354350902698687,0.04156002783896022,0.009317129389127403,0.015542759057535164
1,F3-C3,0.03583161802311218,0.02693821030036881,0.007308460510375811,0.01454827745278319
1,C3-P3,0.391852228742157,0.11133177743627162,0.06106816264184236,0.013904500666967946
1,P3-O1,0.10164838639641773,0.030193328810662296,0.03243522743053556,0.05424350934282876
1,Fp2-F8,0.05442846001034183,0.0318636313448507,0.008740042656754066,0.04010554028862406
1,F8-T4,0.013701597015568272,0.007455671734278353,0.013568415743101645,0.017278122148128894
1,T4-T6,0.021115649410070672,0.04205155852905711,0.010313493514810262,0.13159784485096365
1,T6-O2,0.05774955037740584,0.021157774958149588,0.011688046296368215,0.07058162847732422
1,Fp1-F7,0.07558521741002966,0.04382201565369405,0.01698186396294411,0.04873932587245959
1,F7-T3,0.11737616846357182,0.03935666406139801,0.010810005569164605,0.029117686600969018
1,T3-T5,0.10742043734079383,0.04435333359587509,0.0244012146154443,0.027584503978444468
1,T5-O1,0.17828695638438286,0.044336743194444445,0.011178991299425543,0.07929095532019789
1,Fz-Cz,0.13771351045877,0.040600727053304496,0.0192389979821856,0.010846954067438184
1,Cz-Pz,0.07333126529009894,0.009189285979013596,0.0059743715101211676,0.010595608665357453
1,Fp2-F4,0.023029239623049726,0.005034710207554989,0.006461403780978337,0.008469234934932547
1,F4-C4,0.06731083182733948,0.021544615386763777,0.007834044203541755,0.016313523748174394
1,C4-P4,0.08746782397293418,0.012351852043349747,0.02313027394012737,0.025392143483312136
1,P4-O2,0.03999677538311293,0.021641229375741717,0.00717934256351498,0.06464178699573161
1,Fp1-F3,0.1899498012931519,0.035331342904267905,0.017130858564611925,0.012414282085059689
1,F3-C3,0.15034157036276272,0.023034997295632565,0.006397564175852206,0.009130433324255964
1,C3-P3,0.5684440687706246,0.17642976783070521,0.07465699797436999,0.029031829623070514
1,P3-O1,0.5696655826232652,0.08874149201873392,0.04401922132908978,0.0435316898472763
1,Fp2-F8,0.1469180246552645,0.05641562731294288,0.02686126293610622,0.05238213585661544
1,F8-T4,0.04145607784391105,0.010151414715796317,0.008865225632665662,0.027246703092996406
1,T4-T6,0.015451536587827573,0.007563561282855905,0.0039576418424931625,0.01811718721695366
1,T6-O2,0.0061925060989482805,0.007752331831213231,0.016867363000896328,0.022088712015452566
1,Fp1-F7,0.1647514697274243,0.060563399302469456,0.03032635935145698,0.06365519865587832
1,F7-T3,0.13875507058916042,0.05258430040712136,0.01722446528062913,0.023998168959289037
1,T3-T5,0.25038467006515935,0.054842287331652764,0.01694545179980902,0.016230327841025488
1,T5-O1,0.37848030405208194,0.03848075269950317,0.010811020183694313,0.0693846975190735
1,Fz-Cz,0.08059081752010655,0.05646128447953752,0.007726178328899328,0.012455932405327849
1,Cz-Pz,0.11572164488673106,0.015916992186956948,0.019070652531099404,0.00960503606512102
1,Fp2-F4,0.017411063025829215,0.002027146497163852,0.0032235902762100268,0.008423142117184975
1,F4-C4,0.02097901881494123,0.005559739768253009,0.004324950544412587,0.010182453219502632
1,C4-P4,0.07200674912117368,0.009097880566865392,0.007695002711399977,0.011011186636218778
1,P4-O2,0.042665459676284385,0.009005392726508254,0.010627541524245306,0.034023253759576946
1,Fp1-F3,0.028618564778369646,0.006549100568225228,0.010404098802943762,0.006892295402260179
1,F3-C3,0.04175401630603524,0.012169568078051512,0.0057679594017741465,0.007947922116863536
1,C3-P3,0.044942389043754666,0.0006318077761003922,0.0030692287163514662,0.007299718173405512
1,P3-O1,0.11856966079550325,0.005914819822253396,0.002096694642784136,0.02630064441022112
1,Fp2-F8,0.11653002093223896,0.014926758144091733,0.017052781294486057,0.04516252173405756
1,F8-T4,0.0438725406790582,0.01989354679811928,0.013192033716864296,0.021292774932544483
1,T4-T6,0.015578144269557946,0.002365450416980366,0.0022584452137215526,0.008616307321613607
1,T6-O2,0.01317501122634407,0.010117685498481502,0.0047198227331563605,0.016092391050283164
1,Fp1-F7,0.09116810427361864,0.03211631342123257,0.019101581860730767,0.05524764396287214
1,F7-T3,0.046630002173237345,0.013925637748513891,0.009933109685965178,0.02300919829693622
1,T3-T5,0.08263016840742299,0.012441570095776943,0.009336199815021148,0.01319835195713111
1,T5-O1,0.03201876569496494,0.03384601767952013,0.01808369539199259,0.058803004813998416
1,Fz-Cz,0.02084304066726263,0.0022688699457340624,0.0034487651823863178,0.004806708571752895
1,Cz-Pz,0.008358510940636676,0.0051135047199657065,0.0013205174130763277,0.006742411541908011
1,Fp2-F4,0.08700680458455412,0.003956635283292618,0.0027368467495516237,0.007936114604809206
1,F4-C4,0.043706440340921124,0.007182910279223801,0.0027072956646156145,0.012466114849125678
1,C4-P4,0.05383361582979174,0.01073472761499878,0.008796339252412305,0.016984206456041998
1,P4-O2,0.18224246666601543,0.021557496706459015,0.01923855917586711,0.030470574105475344
1,Fp1-F3,0.08424979513002426,0.008410075554391936,0.005240317690966067,0.011781889155975625
1,F3-C3,0.01817386926223255,0.006704162167965044,0.00549101770329755,0.010990448383408756
1,C3-P3,0.2714660482771308,0.016140353945980755,0.021277968322998372,0.014217585798965482
1,P3-O1,0.4556910303645724,0.03245856158561048,0.015567804053255693,0.017842012687143607
1,Fp2-F8,0.046987223196969546,0.017946010665750314,0.024297855870726547,0.05386557410730876
1,F8-T4,0.032494075428626486,0.027828783569448748,0.010956204856025538,0.03548020912313169
1,T4-T6,0.023391644288096935,0.007692566184989376,0.003689979883592468,0.00946157658077472
1,T6-O2,0.05896848512084494,0.006848307067243967,0.005289369964931206,0.017917828574967074
1,Fp1-F7,0.22107572116489174,0.023536925678999742,0.01224157236699668,0.061612589039898705
1,F7-T3,0.20874231867961957,0.021091557167109885,0.01630851083698108,0.0262794982036448
1,T3-T5,0.1696838827742728,0.009698820935171031,0.00357284893487408,0.019018793149526494
1,T5-O1,0.16905535652445147,0.023240849811088267,0.03069623135236155,0.06604237116290476
1,Fz-Cz,0.10347546854455193,0.004568749603310503,0.0056123293970802585,0.009657268051879872
1,Cz-Pz,0.06794639316418843,0.004651506917281859,0.005734822826104186,0.012326914656946221
1,Fp2-F4,0.026086344988227143,0.005624395680977676,0.005667096118927796,0.005958448753825231
1,F4-C4,0.06720455853136294,0.030951652730489894,0.010632723992648477,0.011827329192735409
1,C4-P4,0.05430504163823388,0.007049813027242201,0.005039106179285202,0.011248027151686912
1,P4-O2,0.021465663937878757,0.03144843224948835,0.01802381895115085,0.02815100582253096
1,Fp1-F3,0.13698604737911965,0.027750489951263866,0.01921986160805253,0.012005162149439277
1,F3-C3,0.0652788130557835,0.019567698629795533,0.01850734534888609,0.012646612678677248
1,C3-P3,0.4380977217497939,0.17729907022813673,0.045915197075412084,0.020955011903280103
1,P3-O1,0.1734130205748053,0.056398332179306954,0.0397136386401203,0.019818653261524564
1,Fp2-F8,0.17170344936244905,0.022558813045387455,0.031607849468011526,0.022924883856430888
1,F8-T4,0.019550519015094463,0.026311712520400946,0.008060111524632546,0.03378635751786767
1,T4-T6,0.04439835997755128,0.007774038264895417,0.0022657739848198476,0.00963652245840039
1,T6-O2,0.05141363946692393,0.013599774430170065,0.005901939838886369,0.014694397128514596
1,Fp1-F7,0.17112752806497167,0.05199484430640386,0.019835264976160307,0.05418546026276426
1,F7-T3,0.04692059658106131,0.024630920216230732,0.008482898179011527,0.019444658767703855
1,T3-T5,0.2372760905104975,0.10671237557823249,0.0201484409434864,0.018810038672212512
1,T5-O1,0.1702341482838747,0.06776029294096701,0.0331979942192258,0.05254075957901093
1,Fz-Cz,0.13398394932485344,0.050878444053055805,0.00828938335537964,0.010754598376132966
1,Cz-Pz,0.05883443426245873,0.022027511299998297,0.009700095687786977,0.006864829752553074
1,Fp2-F4,0.09595463286316055,0.012775621053400183,0.005685567203823688,0.010630115461333942
1,F4-C4,0.16801028790746855,0.02098707107319964,0.004208149883464889,0.00867517387144566
1,C4-P4,0.05295574144816272,0.010732662561560908,0.00588736886852278,0.010131862097148215
1,P4-O2,0.024365036735408102,0.01736065759822604,0.016827042564371446,0.023604817653460106
1,Fp1-F3,0.09055126233659164,0.04248148611841432,0.021041268593140674,0.02633994805743138
1,F3-C3,0.06151137502999412,0.018522372277224888,0.006263846815782483,0.007421878451076393
1,C3-P3,0.6171491806924742,0.14450315479102166,0.0329125350506688,0.012881040979256629
1,P3-O1,0.1394405621690794,0.04725196178493856,0.01591621208310666,0.009782660995053035
1,Fp2-F8,0.0968310441514608,0.031130183136329394,0.011876631663320364,0.04804978998749423
1,F8-T4,0.08303400937891821,0.010692050507520649,0.009516513938695821,0.03155845397513339
1,T4-T6,0.07279817536119655,0.01731753320680533,0.0032138477131095577,0.0124414509546115
1,T6-O2,0.035620188199708476,0.03253384436969271,0.00541894583396899,0.02385174184491635
1,Fp1-F7,0.07967652950820832,0.02781207901787678,0.019146078542730986,0.0620461215514654
1,F7-T3,0.2367813448888158,0.03855809158988511,0.009762099350130487,0.02702607860284579
1,T3-T5,0.1307743227829895,0.04149831933138321,0.007831814807579694,0.009656379136401903
1,T5-O1,0.23813165872275344,0.03620841193036762,0.020815818229147322,0.056203434511921654
1,Fz-Cz,0.2887169765015687,0.05481737603411679,0.004025441713213628,0.006512485202533318
1,Cz-Pz,0.139395942827417,0.013926174153189736,0.008925210021669966,0.0063871305144936495
1,Fp2-F4,0.04399000036004345,0.008426323411838025,0.004851530503242307,0.01318110622036315
1,F4-C4,0.03226505978824965,0.004337598650447727,0.005146697109097112,0.011392592300677101
1,C4-P4,0.02850380942779939,0.00968759921854351,0.004628120601676327,0.008918109435441215
1,P4-O2,0.09870427870251033,0.03529298544963678,0.01594535042299718,0.03189375799422648
1,Fp1-F3,0.06242031838399971,0.035109902178974674,0.03416222349999361,0.1770722284409976
1,F3-C3,0.025486208316932428,0.003962199762487726,0.00405274727764154,0.009191747822134482
1,C3-P3,0.06309020226047973,0.00837485676566469,0.002701190621892226,0.007109861052576973
1,P3-O1,0.20575208255868083,0.015804251751347895,0.0034338706825076106,0.021908399425194243
1,Fp2-F8,0.13076035905466077,0.01920796228807914,0.018070630772600203,0.04169371622199785
1,F8-T4,0.02585149452608979,0.012355318116913289,0.0064594899426381495,0.02527107805322193
1,T4-T6,0.02320100677136127,0.007389418147687101,0.005135681515283826,0.011629405771965064
1,T6-O2,0.06604630863340459,0.010615268297614694,0.012188483539616077,0.015098558085367992
1,Fp1-F7,0.14432227444448945,0.07402601851442683,0.04261751659308649,0.21545113349424277
1,F7-T3,0.01815303804849643,0.017099568325616536,0.006794992029476218,0.032283719324383245
1,T3-T5,0.022053155373394265,0.004217977072528323,0.0022860416073038326,0.018570359656626262
1,T5-O1,0.12841016416361933,0.05140791305037996,0.03165914732868098,0.06277185482819
1,Fz-Cz,0.059760797672310774,0.004125533661852193,0.004748256234548798,0.0070209050744127355
1,Cz-Pz,0.023574288675656644,0.004782798856455269,0.003613414780329184,0.006777652923208408
1,Fp2-F4,0.02545260576444989,0.012511615996567353,0.005246650452649684,0.016295747959307983
1,F4-C4,0.047972589556563,0.018546028308330714,0.01254547172535956,0.017485171960422353
1,C4-P4,0.04396060669164428,0.010383998211187934,0.0029882834989451504,0.016067866766471785
1,P4-O2,0.06040423670227901,0.013463664181895511,0.013708549993229173,0.02729807940445631
1,Fp1-F3,0.04208285985913514,0.05609195876969453,0.0697104859513957,0.3075542740760012
1,F3-C3,0.02988201478201045,0.011082407708221387,0.013396476923131378,0.0346615166603247
1,C3-P3,0.26593194039905416,0.08081927630007943,0.06380753005678864,0.04155563948694596
1,P3-O1,0.17012155772401216,0.031240002473970224,0.033211773850659584,0.013136005244631658
1,Fp2-F8,0.039777499355369485,0.04270775285217733,0.02369992152844739,0.05892572765190732
1,F8-T4,0.09957540560230549,0.030903600902110886,0.013620304266055285,0.02773523555307181
1,T4-T6,0.025491904498890702,0.007836612411071352,0.00555458942470892,0.013556067693031158
1,T6-O2,0.024026014850006362,0.009260141614818604,0.00749053610081545,0.02062856550745672
1,Fp1-F7,0.12562371518560655,0.05515676174893096,0.047668480627611184,0.3490572135392208
1,F7-T3,0.038792616082502306,0.022883809975237063,0.010671135840403467,0.0282632579026217
1,T3-T5,0.20379670743819073,0.03285351661849811,0.019734724752469276,0.030440227433995774
1,T5-O1,0.18126974738361304,0.046693012657912064,0.030616104986534862,0.05526217680402758
1,Fz-Cz,0.12468500737454943,0.01336716540506539,0.009662354138658215,0.017532677344793527
1,Cz-Pz,0.03588586277398935,0.01790107038909154,0.01129636419218848,0.008178656041500207
1,Fp2-F4,0.05914142156239849,0.016388130369877105,0.006761545962418049,0.010405379390730092
1,F4-C4,0.020167438688498587,0.03258589371521872,0.014009803839280176,0.010722461982801745
1,C4-P4,0.012143738050506593,0.01850386512431505,0.00622524746301743,0.007246688004892773
1,P4-O2,0.20910103036092412,0.02499903048648701,0.022151753892728394,0.0400448242117696
1,Fp1-F3,0.20392608058712158,0.06454905808214818,0.03256751103565809,0.13185030242135198
1,F3-C3,0.16683566666103075,0.022493909550181504,0.00575506347408477,0.017448931263267353
1,C3-P3,0.5389710217723168,0.22932283977458445,0.0626181974943021,0.024513300058530137
1,P3-O1,0.527873965605443,0.06389531198234198,0.05948674459037922,0.02404088912606906
1,Fp2-F8,0.1206431775648444,0.027009919479130173,0.012172598322308605,0.05171789696257713
1,F8-T4,0.025855502352824893,0.010585380106010752,0.01818851076737402,0.030218577275956848
1,T4-T6,0.009758629266310395,0.006492481912914535,0.005169966451973397,0.013997401260332852
1,T6-O2,0.042041873670372994,0.023575891954353476,0.004166920010782139,0.018980413502605518
1,Fp1-F7,0.1831104790206362,0.045719015789023695,0.024525672875720942,0.13737657305233594
1,F7-T3,0.22692788873913264,0.04673805654529877,0.016293949718166924,0.023852073081005235
1,T3-T5,0.2946445913250254,0.09474809217960316,0.01612333420763063,0.024824827793629684
1,T5-O1,0.04744120471990698,0.04837754527822319,0.06738645960072251,0.0625731345090696
1,Fz-Cz,0.11081185358591505,0.06110729491609529,0.008939318375634041,0.010397483466965056
1,Cz-Pz,0.03957629278182208,0.02582903317311127,0.01610568170046472,0.007147127442526755
1,Fp2-F4,0.01866408553986663,0.0061123909253468205,0.004403264491417349,0.008425199661142368
1,F4-C4,0.04301172434828898,0.00682148235877594,0.0019553960925528576,0.010145411507538688
1,C4-P4,0.07159155302699174,0.033380999271428444,0.008095297089117735,0.01552964681035566
1,P4-O2,0.038174367057253,0.00901822778262959,0.010001942558802185,0.023371861765715807
1,Fp1-F3,0.09904473825478013,0.038398069599404276,0.013073590393417309,0.06346703715291138
1,F3-C3,0.022601788782412778,0.013088596512607893,0.007241689242603076,0.007116897007759905
1,C3-P3,0.4041388318094911,0.11354707109495482,0.02420515649055165,0.015469021994412049
1,P3-O1,0.08202131809830451,0.015385021591887068,0.008915256563939634,0.01713410585194905
1,Fp2-F8,0.10232616641546859,0.028128934910834902,0.020703806915051363,0.04170402470466556
1,F8-T4,0.07035163703638128,0.01925472086218061,0.008138027127065081,0.02130857961032885
1,T4-T6,0.014970931486632998,0.004074417634646733,0.0046734317845057135,0.009987237457368542
1,T6-O2,0.026248746884208207,0.015335874299455102,0.006146367217790912,0.021833084790318466
1,Fp1-F7,0.17927802884824579,0.062418197908588206,0.019119203875820938,0.10101226480601525
1,F7-T3,0.046174568853010266,0.04104259110241489,0.01904691368984525,0.030450095541545687
1,T3-T5,0.20007544772510688,0.03344622248800573,0.004939479029395296,0.009242050614955989
1,T5-O1,0.21701463044293595,0.05564951608302642,0.012107867823193511,0.05979921521556351
1,Fz-Cz,0.10487101127544954,0.04202159243161707,0.009422736180955063,0.008702390732514964
1,Cz-Pz,0.055714573097571045,0.016249022100542385,0.002815595431751426,0.010462397990784756
1,Fp2-F4,0.011636073266996845,0.009970375168326086,0.0031284175093848976,0.008491387912338322
1,F4-C4,0.05446206160413675,0.00804070823505943,0.00796766415996174,0.010349524898526674
1,C4-P4,0.05185293839477416,0.022546510227072953,0.009628787510084755,0.019445424298882574
1,P4-O2,0.02992705245929217,0.00941862375778418,0.0177085110591892,0.025382495744810017
1,Fp1-F3,0.2156534262601798,0.03838720264067952,0.020578500009599217,0.035796405955780465
1,F3-C3,0.04932898325194289,0.009838526025773352,0.0059877664981832675,0.008428617603265708
1,C3-P3,0.4976837214919212,0.08922803549074249,0.01672599217835461,0.008475788579758862
1,P3-O1,0.1548924677302288,0.016041246372116336,0.015318939804024814,0.01603300445504796
1,Fp2-F8,0.07713601542122467,0.02487998547691631,0.019310474755005823,0.042895099469868844
1,F8-T4,0.03143108777757209,0.016602164235871072,0.01271727878586551,0.035195692086804675
1,T4-T6,0.01980565405039448,0.005648407414964758,0.005897139002792603,0.012582932731831163
1,T6-O2,0.026555160248847173,0.005039921566166807,0.006205543652769897,0.017944268201867425
1,Fp1-F7,0.1848480454400619,0.07227660927642902,0.03572061476647333,0.095815872117609
1,F7-T3,0.023149256326970007,0.027154940751929237,0.01315922144735852,0.021590274408776762
1,T3-T5,0.145733809524972,0.019004676212719247,0.014616933270933469,0.011429357587350574
1,T5-O1,0.23418275767506902,0.04482557194308705,0.01429467357929231,0.06159118201810952
1,Fz-Cz,0.148024910309372,0.021639738376798334,0.002220330745467982,0.005247979700435154
1,Cz-Pz,0.06994128021682575,0.009666448463993666,0.0053174387743744715,0.008739091787643143
1,Fp2-F4,0.025765620885831682,0.004274981998706124,0.0016347666063309813,0.011389688518915902
1,F4-C4,0.03076580092927481,0.005447207408461391,0.0021289013145458398,0.0226470495980078
1,C4-P4,0.021571695991687158,0.007628326942869585,0.004357162595268557,0.012335310100918732
1,P4-O2,0.13775885841271432,0.032397582915251875,0.019669235822041227,0.03701753913730017
1,Fp1-F3,0.056453840859864574,0.006154171155040884,0.0034454957256303377,0.02536117473780184
1,F3-C3,0.04590042161336774,0.004795606001154371,0.004685880953433533,0.012525261836715255
1,C3-P3,0.17256675316449774,0.0048286305268661345,0.004984177260656509,0.007648363370700299
1,P3-O1,0.19506084664263784,0.010792073168913199,0.013194428751251052,0.017629215820385485
1,Fp2-F8,0.10055304055342523,0.02029813120213607,0.009285940575563272,0.06994981639410153
1,F8-T4,0.022653035944051457,0.03082075927964282,0.021376217370174252,0.026267115661030377
1,T4-T6,0.009653068656753324,0.003036225260117008,0.004572542345061338,0.010180890090575576
1,T6-O2,0.03399458964293091,0.014537238374666858,0.015250384703109444,0.019435970892311992
1,Fp1-F7,0.05638229014973746,0.021635704952645836,0.02791786578303598,0.0838788533285722
1,F7-T3,0.051022589713430704,0.02403507908393288,0.010210051179490105,0.022096606058177305
1,T3-T5,0.12991965286732143,0.004867508291715438,0.013485127845716333,0.018934015789820437
1,T5-O1,0.15748233722547386,0.042530723396080376,0.025038909966147736,0.0787976828774289
1,Fz-Cz,0.04973976081508327,0.01021451685727541,0.0045055917655164165,0.006992468610670722
1,Cz-Pz,0.018040356266965093,0.004620891450771687,0.0012045447165232052,0.006281030745701576
1,Fp2-F4,0.002898206218431029,0.0031025080820420337,0.001627223562166462,0.005339349834946381
1,F4-C4,0.05301103278631508,0.018653946857363574,0.010635812136023895,0.012661744707798142
1,C4-P4,0.03079805758251756,0.02073969186081315,0.005887702482025,0.018997967153946364
1,P4-O2,0.11515140722733151,0.033990381664345655,0.021059240188755962,0.029410662819516403
1,Fp1-F3,0.09109215283494211,0.038583607043216304,0.02385129439695035,0.019604472139903056
1,F3-C3,0.07928316755396725,0.03096932529714086,0.008152369819971568,0.010792421444403177
1,C3-P3,0.31568755102816665,0.09791388680729277,0.05601103265903719,0.01893982093238128
1,P3-O1,0.1972659053741141,0.05472081860429397,0.019883172131720014,0.01450967658182447
1,Fp2-F8,0.08310179032891182,0.036389489180288316,0.013743424964910066,0.04369286204737657
1,F8-T4,0.043558266689790286,0.023346383095929672,0.015268738883687504,0.03944541629894994
1,T4-T6,0.028340584812003626,0.013740793758877046,0.00919326936155239,0.007868566588804193
1,T6-O2,0.05190410402430031,0.019026923268250704,0.005760117380368619,0.010963277508583918
1,Fp1-F7,0.17170820344067356,0.03222685472443652,0.018724077066683754,0.04892795479303097
1,F7-T3,0.1229164645831192,0.03358038479055554,0.021206166339941806,0.027587538003312522
1,T3-T5,0.14090720884091013,0.034942612391852076,0.01294564201768539,0.0146505160198227
1,T5-O1,0.217095222579138,0.045745914931016096,0.029944982225152877,0.0483473904937536
1,Fz-Cz,0.11102189309930158,0.02436447789510409,0.013968382751955315,0.010603341138574498
1,Cz-Pz,0.05129780103987962,0.019043614307063174,0.007522348050577622,0.010955442368685174
1,Fp2-F4,0.018715730473180914,0.005707709400155159,0.003944893537905788,0.008206461136593856
1,F4-C4,0.040370494423189233,0.017436468334013154,0.009704784820683824,0.010589785116675191
1,C4-P4,0.09090775584688611,0.03676122008753657,0.011120717065907684,0.021761362750120215
1,P4-O2,0.11594950821027278,0.02593803940256054,0.01621450261313525,0.028645123589591835
1,Fp1-F3,0.2596193207819699,0.029321306301519662,0.012634596790390137,0.016567545834803188
1,F3-C3,0.13586035329474436,0.03721288315200266,0.015084788445113368,0.013408893729122002
1,C3-P3,0.7234520795085913,0.3196343644685069,0.06427413665565236,0.03246763839079556
1,P3-O1,0.60001968854899,0.10889690151301513,0.022706898158170584,0.024697036790790414
1,Fp2-F8,0.07747600679311811,0.04408287647593563,0.044838059594916005,0.04851911053979939
1,F8-T4,0.08947581971284242,0.0076341423043921304,0.010989833789734716,0.03247127035684111
1,T4-T6,0.03294742737441765,0.01679405648979283,0.0030568839689877046,0.00885529173774443
1,T6-O2,0.07875022070364578,0.02489996098404035,0.0064720394939215995,0.02099245131822306
1,Fp1-F7,0.10232482222620808,0.06364718318789515,0.014666736820737084,0.052869487067715965
1,F7-T3,0.10793016007806328,0.08520952052078916,0.013352765664076453,0.02598651699682492
1,T3-T5,0.34938482556953354,0.06769274152089455,0.016156209028270176,0.0248013647171645
1,T5-O1,0.3409250330564423,0.040696965150606536,0.025911564598024565,0.05260700330032822
1,Fz-Cz,0.11174917365999273,0.05849271997167775,0.014148629197577096,0.012846999644225981
1,Cz-Pz,0.1273958980561265,0.07476950094389757,0.019206030543438512,0.014600431230665777
1,Fp2-F4,0.007174453510390927,0.003666926332919753,0.0016148421346539985,0.0027511560209314834
1,F4-C4,0.010866051940524268,0.003497733032290438,0.0021297809954717918,0.00951207554840322
1,C4-P4,0.005320760854490672,0.008092203270228726,0.0023709545906333315,0.00900139687578609
1,P4-O2,0.02781103871985201,0.010553370882145,0.005024349713785462,0.028044985009385695
1,Fp1-F3,0.07361892583504559,0.009531913432859236,0.0031507962251636854,0.00893828372310339
1,F3-C3,0.033060858611263164,0.006589992428080014,0.003226218293948776,0.008262792800607082
1,C3-P3,0.06664460795279488,0.006926954635375247,0.008023007212752328,0.007067991577617826
1,P3-O1,0.13428950021741712,0.01079488099502346,0.013876213370067903,0.01938299315261422
1,Fp2-F8,0.08160219772055642,0.03913892337186404,0.03144635220575527,0.05149832366423606
1,F8-T4,0.01811580163614172,0.014789675692762672,0.007366730066831407,0.028575997032523164
1,T4-T6,0.00791546694902336,0.006558040899358031,0.0018651599859518357,0.005488887196195093
1,T6-O2,0.030571466606239488,0.01893601759263111,0.009700406570788586,0.016829413651039855
1,Fp1-F7,0.05233810064007683,0.017381884229471276,0.014311591527107852,0.060363181457874795
